from,to,edge
CG11658,Gs1,1
CG11658,Gycalpha99B,1
CG11658,Hrb27C,1
CG11658,igl,1
CG11658,jagn,1
CG11658,jdp,1
CG11658,jim,1
CG11658,Kank,1
CG11658,Ktl,1
CG11658,Lamp1,1
CG11658,lwr,1
CG11658,MESK2,1
CG11658,Mlf,1
CG11658,mlt,1
CG11658,ND-B18,1
CG11658,nrv3,1
CG11658,nSyb,1
CG11658,Pcd,1
CG11658,Pdcd4,1
CG11658,Pgi,1
CG11658,Pgk,1
CG11658,Pglym78,1
CG11658,Pis,1
CG11658,Pka-R1,1
CG11658,PMCA,1
CG11658,PPP1R15,1
CG11658,PyK,1
CG11658,qtc,1
CG11658,qvr,1
CG11658,Rab14,1
CG11658,Rab2,1
CG11658,Rab3,1
CG11658,RabX4,1
CG11658,Rad23,1
CG11658,rdgB,1
CG11658,ReepA,1
CG11658,ringer,1
CG11658,Rlip,1
CG11658,robl,1
CG11658,Rop,1
CG11658,RpL13,1
CG11658,RpL18,1
CG11658,RpL18A,1
CG11658,RpL21,1
CG11658,RpL23A,1
CG11658,RpL26,1
CG11658,RpL27,1
CG11658,RpL27A,1
CG11658,RpL28,1
CG11658,RpL31,1
CG11658,RpL32,1
CG11658,RpL5,1
CG11658,RpL7,1
CG11658,RpL7A,1
CG11658,RpL8,1
CG11658,RpL9,1
CG11658,RpLP1,1
CG11658,RpS10b,1
CG11658,RpS11,1
CG11658,RpS12,1
CG11658,RpS15,1
CG11658,RpS15Aa,1
CG11658,RpS16,1
CG11658,RpS19a,1
CG11658,RpS2,1
CG11658,RpS24,1
CG11658,RpS28b,1
CG11658,RpS30,1
CG11658,RpS4,1
CG11658,RpS6,1
CG11658,RpS8,1
CG11658,RpS9,1
CG11658,Sap47,1
CG11658,Scsalpha1,1
CG11658,SelR,1
CG11658,shi,1
CG11658,sigmar,1
CG11658,sra,1
CG11658,sta,1
CG11658,STUB1,1
CG11658,Syp,1
CG11658,TfIIA-S,1
CG11658,TM4SF,1
CG11658,Serinc,1
CG11658,Tsp42Ej,1
CG11658,Ubc6,1
CG11658,UQCR-11,1
CG11658,veli,1
CG11658,Vha13,1
CG11658,Vha14-1,1
CG11658,Vha16-1,1
CG11658,Vha36-1,1
CG11658,Vha68-1,1
CG11658,VhaAC39-1,1
CG11658,VhaAC45,1
CG11658,vih,1
CG11658,Yippee,1
CG11699,CG1907,1
CG11699,CG31808,1
CG11699,CG32278,1
CG11699,CG34132,1
CG11699,CG34293,1
CG11699,CG3662,1
CG11699,CG3719,1
CG11699,CG42361,1
CG11699,CG6329,1
CG11699,CG6523,1
CG11699,Prps,1
CG11699,CG7382,1
CG11699,CG7430,1
CG11699,CG7506,1
CG11699,CG7630,1
CG11699,CG7781,1
CG11699,CG8187,1
CG11699,Cisd2,1
CG11699,COX5A,1
CG11699,COX5B,1
CG11699,COX6B,1
CG11699,COX7A,1
CG11699,cype,1
CG11699,Cyt-c-p,1
CG11699,Dic1,1
CG11699,Eno,1
CG11699,fwe,1
CG11699,gammaSnap1,1
CG11699,Gapdh1,1
CG11699,Gapdh2,1
CG11699,ghi,1
CG11699,Glut4EF,1
CG11699,Gpdh1,1
CG11699,Gs1,1
CG11699,Idh3a,1
CG11699,Pdha,1
CG11699,mRpL27,1
CG11699,mRpL28,1
CG11699,mRpL52,1
CG11699,ND-15,1
CG11699,ND-24,1
CG11699,ND-42,1
CG11699,ND-ACP,1
CG11699,ND-B15,1
CG11699,ND-B16.6,1
CG11699,ND-B18,1
CG11699,NP15.6,1
CG11699,Pgi,1
CG11699,Pgk,1
CG11699,Pglym78,1
CG11699,porin,1
CG11699,PyK,1
CG11699,RFeSP,1
CG11699,lncRNA:roX1,1
CG11699,Scsalpha1,1
CG11699,Sirup,1
CG11699,ScsbetaA,1
CG11699,Sod1,1
CG11699,TfIIA-S,1
CG11699,Tom20,1
CG11699,Tpi,1
CG11699,Tsp42Ej,1
CG11699,unc-13,1
CG11699,UQCR-11,1
CG11699,UQCR-14,1
CG11699,UQCR-Q,1
CG11699,veli,1
CG11699,Vha13,1
CG11699,Vha14-1,1
CG11699,Vha16-1,1
CG11699,VhaAC39-1,1
CG11699,VhaSFD,1
CG11722,CG11752,1
CG11722,Pdhb,1
CG11722,CG12091,1
CG11722,CG1265,1
CG11722,CG12848,1
CG11722,CG13220,1
CG11722,CG13365,1
CG11722,CG13623,1
CG11722,CG13937,1
CG11722,CG14483,1
CG11722,CG14757,1
CG11722,Coa8,1
CG11722,CG15908,1
CG11722,CG2076,1
CG11722,CG30373,1
CG11722,CG33199,1
CG11722,CG34117,1
CG11722,CG34132,1
CG11722,CG34150,1
CG11722,CG34200,1
CG11722,CG42361,1
CG11722,CG42813,1
CG11722,CG44242,1
CG11722,Chchd2,1
CG11722,CG5028,1
CG11722,Cox10,1
CG11722,ClpP,1
CG11722,CG5214,1
CG11722,Mic26-27,1
CG11722,CG5934,1
CG11722,CG5946,1
CG11722,CG6115,1
CG11722,CG6180,1
CG11722,CG6329,1
CG11722,CG6330,1
CG11722,CG6878,1
CG11722,CG7430,1
CG11722,CG7630,1
CG11722,CG8187,1
CG11722,CG8245,1
CG11722,CG8993,1
CG11722,CG9034,1
CG11722,Cox17,1
CG11722,CG9921,1
CG11722,Chchd3,1
CG11722,Cisd2,1
CG11722,comt,1
CG11722,COX4,1
CG11722,COX5A,1
CG11722,COX5B,1
CG11722,COX6B,1
CG11722,COX7A,1
CG11722,COX7C,1
CG11722,COX8,1
CG11722,cype,1
CG11722,Cyt-c-p,1
CG11722,Dic1,1
CG11722,Eno,1
CG11722,Fie,1
CG11722,Gabat,1
CG11722,GABPI,1
CG11722,gammaSnap1,1
CG11722,Gapdh1,1
CG11722,Gpdh1,1
CG11722,Gs1,1
CG11722,Hasp,1
CG11722,Hsc70-5,1
CG11722,Hsp60A,1
CG11722,Idh3b,1
CG11722,IscU,1
CG11722,kdn,1
CG11722,Idh3a,1
CG11722,Fum1,1
CG11722,Pdha,1
CG11722,l(2)k09913,1
CG11722,levy,1
CG11722,MagR,1
CG11722,mEFTu1,1
CG11722,Men-b,1
CG11722,Mpcp2,1
CG11722,mRpL12,1
CG11722,mRpL14,1
CG11722,mRpL17,1
CG11722,mRpL19,1
CG11722,mRpL2,1
CG11722,mRpL24,1
CG11722,mRpL27,1
CG11722,mRpL34,1
CG11722,mRpL35,1
CG11722,mRpL36,1
CG11722,mRpL41,1
CG11722,mRpL42,1
CG11722,mRpL47,1
CG11722,mRpL49,1
CG11722,mRpL52,1
CG11722,mRpS14,1
CG11722,mRpS17,1
CG11722,mRpS18A,1
CG11722,mRpS21,1
CG11722,mRpS25,1
CG11722,mRpS7,1
CG11722,mRpS9,1
CG11722,muc,1
CG11722,ND-13A,1
CG11722,ND-13B,1
CG11722,ND-15,1
CG11722,ND-18,1
CG11722,ND-19,1
CG11722,ND-20,1
CG11722,ND-23,1
CG11722,ND-24,1
CG11722,ND-30,1
CG11722,ND-39,1
CG11722,ND-42,1
CG11722,ND-49,1
CG11722,ND-51,1
CG11722,ND-75,1
CG11722,ND-ACP,1
CG11722,ND-ASHI,1
CG11722,ND-B12,1
CG11722,ND-B14,1
CG11722,ND-B14.5A,1
CG11722,ND-B14.5B,1
CG11722,ND-B14.7,1
CG11722,ND-B15,1
CG11722,ND-B16.6,1
CG11722,ND-B17,1
CG11722,ND-B17.2,1
CG11722,ND-B22,1
CG11722,ND-MLRQ,1
CG11722,ND-MWFE,1
CG11722,ND-PDSW,1
CG11722,ND-SGDH,1
CG11722,Neb-cGP,1
CG11722,NP15.6,1
CG11722,ox,1
CG11722,P32,1
CG11722,P5CDh1,1
CG11722,Pcyt1,1
CG11722,Pex19,1
CG11722,Pgi,1
CG11722,Pgk,1
CG11722,Phb2,1
CG11722,POLDIP2,1
CG11722,porin,1
CG11722,PrBP,1
CG11722,Prx3,1
CG11722,QIL1,1
CG11722,RFeSP,1
CG11722,Rim2,1
CG11722,roh,1
CG11722,Scsalpha1,1
CG11722,SdhB,1
CG11722,SdhC,1
CG11722,SdhD,1
CG11722,sesB,1
CG11722,ScsbetaA,1
CG11722,Sod2,1
CG11722,Ssadh,1
CG11722,Tim23,1
CG11722,Tim8,1
CG11722,Tom20,1
CG11722,Tom7,1
CG11722,Tpi,1
CG11722,Tsp42Ej,1
CG11722,UQCR-11,1
CG11722,UQCR-14,1
CG11722,UQCR-6.4,1
CG11722,UQCR-C1,1
CG11722,UQCR-C2,1
CG11722,UQCR-Q,1
CG11722,veli,1
CG11722,Vha14-1,1
CG11722,Vha68-1,1
CG11752,Pdhb,1
CG11752,CG12091,1
CG11752,CG13220,1
CG11752,CG13365,1
CG11752,CG13623,1
CG11752,CG13760,1
CG11752,CG14407,1
CG11752,CG14483,1
CG11752,CG14757,1
CG11752,Coa8,1
CG11752,CG14817,1
CG11752,CG15432,1
CG11752,CG15456,1
CG11752,CG15908,1
CG11752,CG15916,1
CG11752,CG15922,1
CG11752,CG16935,1
CG11752,CG17272,1
CG11752,EMC2A,1
CG11752,CG17734,1
CG11752,CG17996,1
CG11752,Nt5c,1
CG11752,CG18549,1
CG11752,Apt1,1
CG11752,CG1907,1
CG11752,CG2076,1
CG11752,CG30373,1
CG11752,CG31808,1
CG11752,CG32267,1
CG11752,CG32278,1
CG11752,CG32448,1
CG11752,CG33181,1
CG11752,CG33199,1
CG11752,CG34117,1
CG11752,CG34132,1
CG11752,CG34150,1
CG11752,CG34200,1
CG11752,CG34228,1
CG11752,CG3955,1
CG11752,CG41128,1
CG11752,CG42392,1
CG11752,CG42813,1
CG11752,CG44242,1
CG11752,Chchd2,1
CG11752,CG5028,1
CG11752,Cox10,1
CG11752,CG5065,1
CG11752,CG5214,1
CG11752,CG5676,1
CG11752,Mic26-27,1
CG11752,CG5946,1
CG11752,CG6115,1
CG11752,CG6329,1
CG11752,CG6330,1
CG11752,CG6878,1
CG11752,CG7407,1
CG11752,CG7430,1
CG11752,CG7506,1
CG11752,CG7630,1
CG11752,CG7781,1
CG11752,CG7920,1
CG11752,CG7943,1
CG11752,CG7990,1
CG11752,CG8187,1
CG11752,CG8245,1
CG11752,CG8993,1
CG11752,CG9034,1
CG11752,Cox17,1
CG11752,CG9328,1
CG11752,CG9399,1
CG11752,CG9921,1
CG11752,Chchd3,1
CG11752,Cisd2,1
CG11752,comt,1
CG11752,COX4,1
CG11752,COX5A,1
CG11752,COX5B,1
CG11752,COX6B,1
CG11752,COX7A,1
CG11752,COX7C,1
CG11752,COX8,1
CG11752,cpx,1
CG11752,lncRNA:CR31451,1
CG11752,CR41597,1
CG11752,CRIF,1
CG11752,cype,1
CG11752,Cyt-c-p,1
CG11752,DCTN6-p27,1
CG11752,Dic1,1
CG11752,dj-1beta,1
CG11752,Drat,1
CG11752,Droj2,1
CG11752,eIF1A,1
CG11752,eIF4EHP,1
CG11752,EndoB,1
CG11752,Eno,1
CG11752,Fie,1
CG11752,Fis1,1
CG11752,futsch,1
CG11752,Gabat,1
CG11752,gammaSnap1,1
CG11752,Gapdh1,1
CG11752,Gapdh2,1
CG11752,Ggamma1,1
CG11752,ghi,1
CG11752,Glut4EF,1
CG11752,Gpdh1,1
CG11752,Grx1,1
CG11752,Gs1,1
CG11752,Gs1l,1
CG11752,Hasp,1
CG11752,hfp,1
CG11752,Hsc70-5,1
CG11752,Hsp60A,1
CG11752,Idh3b,1
CG11752,Ip259,1
CG11752,IscU,1
CG11752,kcc,1
CG11752,kdn,1
CG11752,Idh3a,1
CG11752,Fum1,1
CG11752,Pdha,1
CG11752,l(2)37Cc,1
CG11752,l(2)k09913,1
CG11752,l(3)87Df,1
CG11752,levy,1
CG11752,MagR,1
CG11752,Mdh1,1
CG11752,mEFTs,1
CG11752,mEFTu1,1
CG11752,Men-b,1
CG11752,MESK2,1
CG11752,mge,1
CG11752,Mitofilin,1
CG11752,Mob2,1
CG11752,Mpcp2,1
CG11752,mRpL1,1
CG11752,mRpL12,1
CG11752,mRpL13,1
CG11752,mRpL14,1
CG11752,mRpL17,1
CG11752,mRpL18,1
CG11752,mRpL2,1
CG11752,mRpL23,1
CG11752,mRpL24,1
CG11752,mRpL27,1
CG11752,mRpL28,1
CG11752,mRpL34,1
CG11752,mRpL35,1
CG11752,mRpL36,1
CG11752,mRpL41,1
CG11752,mRpL42,1
CG11752,mRpL47,1
CG11752,mRpL49,1
CG11752,mRpL50,1
CG11752,mRpL52,1
CG11752,mRpL54,1
CG11752,mRpL55,1
CG11752,mRpS10,1
CG11752,mRpS11,1
CG11752,mRpS14,1
CG11752,mRpS16,1
CG11752,mRpS18A,1
CG11752,mRpS18C,1
CG11752,mRpS24,1
CG11752,mRpS33,1
CG11752,mRpS6,1
CG11752,mRpS7,1
CG11752,mRpS9,1
CG11752,muc,1
CG11752,ND-13A,1
CG11752,ND-13B,1
CG11752,ND-15,1
CG11752,ND-18,1
CG11752,ND-19,1
CG11752,ND-20,1
CG11752,ND-23,1
CG11752,ND-24,1
CG11752,ND-30,1
CG11752,ND-39,1
CG11752,ND-42,1
CG11752,ND-49,1
CG11752,ND-51,1
CG11752,ND-75,1
CG11752,ND-ACP,1
CG11752,ND-ASHI,1
CG11752,ND-B12,1
CG11752,ND-B14,1
CG11752,ND-B14.5A,1
CG11752,ND-B14.5B,1
CG11752,ND-B14.7,1
CG11752,ND-B15,1
CG11752,ND-B16.6,1
CG11752,ND-B17,1
CG11752,ND-B17.2,1
CG11752,ND-B18,1
CG11752,ND-B22,1
CG11752,ND-MLRQ,1
CG11752,ND-MWFE,1
CG11752,ND-PDSW,1
CG11752,ND-SGDH,1
CG11752,Neb-cGP,1
CG11752,Nmnat,1
CG11752,NP15.6,1
CG11752,nrv3,1
CG11752,ox,1
CG11752,P32,1
CG11752,P5CDh1,1
CG11752,P5cr,1
CG11752,Pcyt1,1
CG11752,Pect,1
CG11752,Pex19,1
CG11752,Pgk,1
CG11752,Pglym78,1
CG11752,Phb2,1
CG11752,POLDIP2,1
CG11752,porin,1
CG11752,PrBP,1
CG11752,prel,1
CG11752,Prx3,1
CG11752,PyK,1
CG11752,QIL1,1
CG11752,RFeSP,1
CG11752,Rm62,1
CG11752,RNASEK,1
CG11752,Roe1,1
CG11752,roh,1
CG11752,Rop,1
CG11752,lncRNA:roX1,1
CG11752,Polr2L,1
CG11752,RpL15,1
CG11752,RpL24-like,1
CG11752,Sap47,1
CG11752,Scsalpha1,1
CG11752,SdhA,1
CG11752,SdhB,1
CG11752,SdhC,1
CG11752,SdhD,1
CG11752,sesB,1
CG11752,shi,1
CG11752,Sirup,1
CG11752,ScsbetaA,1
CG11752,slgA,1
CG11752,slmo,1
CG11752,Sod2,1
CG11752,spen,1
CG11752,Ssadh,1
CG11752,stmA,1
CG11752,Syx1A,1
CG11752,Teh2,1
CG11752,Tim17b,1
CG11752,Tim23,1
CG11752,Tim8,1
CG11752,Tina-1,1
CG11752,Tom20,1
CG11752,Tom40,1
CG11752,Tom7,1
CG11752,Tpi,1
CG11752,Trx-2,1
CG11752,Tsp42Ej,1
CG11752,unc-13,1
CG11752,Urod,1
CG11752,UQCR-11,1
CG11752,UQCR-14,1
CG11752,UQCR-6.4,1
CG11752,UQCR-C1,1
CG11752,UQCR-C2,1
CG11752,UQCR-Q,1
CG11752,veli,1
CG11752,Vha13,1
CG11752,Vha14-1,1
CG11752,Vha16-1,1
CG11752,Vha36-1,1
CG11752,Vha44,1
CG11752,Vha55,1
CG11752,Vha68-1,1
CG11752,VhaAC39-1,1
CG11752,VhaM9.7-b,1
CG11752,VhaSFD,1
EMC6,Chmp1,1
EMC6,Cisd2,1
EMC6,COX6B,1
EMC6,Eno,1
EMC6,Gapdh1,1
EMC6,Gapdh2,1
EMC6,Glut4EF,1
EMC6,Gpdh1,1
EMC6,Pgk,1
EMC6,PPP1R15,1
EMC6,lncRNA:roX1,1
EMC6,SkpA,1
EMC6,Tom7,1
EMC6,UQCR-14,1
EMC6,UQCR-Q,1
EMC6,veli,1
CG11857,CG5532,1
CG11857,U2af38,1
Pdhb,CG12091,1
Pdhb,CG1265,1
Pdhb,CG12822,1
Pdhb,CG13220,1
Pdhb,CG13365,1
Pdhb,CG13623,1
Pdhb,CG13937,1
Pdhb,CG14407,1
Pdhb,CG14483,1
Pdhb,CG14757,1
Pdhb,Coa8,1
Pdhb,CG14817,1
Pdhb,Ypel,1
Pdhb,CG15432,1
Pdhb,CG15456,1
Pdhb,CG15916,1
Pdhb,CG1598,1
Pdhb,CG16935,1
Pdhb,CG17734,1
Pdhb,CG1907,1
Pdhb,CG1909,1
Pdhb,CG30373,1
Pdhb,CG31808,1
Pdhb,CG32267,1
Pdhb,CG32278,1
Pdhb,CG33199,1
Pdhb,CG34132,1
Pdhb,CG34150,1
Pdhb,CG34159,1
Pdhb,CG34200,1
Pdhb,CG3719,1
Pdhb,CG3955,1
Pdhb,CG42376,1
Pdhb,CG42392,1
Pdhb,CG42813,1
Pdhb,CG44242,1
Pdhb,Chchd2,1
Pdhb,CG5028,1
Pdhb,Cox10,1
Pdhb,CG5214,1
Pdhb,CG5676,1
Pdhb,Mic26-27,1
Pdhb,CG6115,1
Pdhb,CG6329,1
Pdhb,CG6330,1
Pdhb,CG6878,1
Pdhb,CG7407,1
Pdhb,CG7430,1
Pdhb,CG7506,1
Pdhb,CG7630,1
Pdhb,CG7781,1
Pdhb,CG7990,1
Pdhb,CG8187,1
Pdhb,CG8245,1
Pdhb,Naa80,1
Pdhb,CG8993,1
Pdhb,CG9034,1
Pdhb,Cox17,1
Pdhb,CG9328,1
Pdhb,CG9399,1
Pdhb,CG9921,1
Pdhb,Chchd3,1
Pdhb,Cisd2,1
Pdhb,comt,1
Pdhb,COX4,1
Pdhb,COX5A,1
Pdhb,COX5B,1
Pdhb,COX6B,1
Pdhb,COX7A,1
Pdhb,COX7C,1
Pdhb,COX8,1
Pdhb,cpx,1
Pdhb,lncRNA:CR30055,1
Pdhb,CR41597,1
Pdhb,CRIF,1
Pdhb,cype,1
Pdhb,Cyt-c-p,1
Pdhb,DCTN6-p27,1
Pdhb,Dic1,1
Pdhb,dj-1beta,1
Pdhb,Dlc90F,1
Pdhb,Drat,1
Pdhb,Droj2,1
Pdhb,eIF2Bbeta,1
Pdhb,EndoB,1
Pdhb,Eno,1
Pdhb,Fie,1
Pdhb,Gabat,1
Pdhb,gammaSnap1,1
Pdhb,Gapdh1,1
Pdhb,Gapdh2,1
Pdhb,Gbeta5,1
Pdhb,ghi,1
Pdhb,Glut4EF,1
Pdhb,GlyP,1
Pdhb,Gpdh1,1
Pdhb,Grx1,1
Pdhb,Gs1,1
Pdhb,Gs1l,1
Pdhb,Gycalpha99B,1
Pdhb,Hasp,1
Pdhb,Hsc70-5,1
Pdhb,Idh3b,1
Pdhb,Ip259,1
Pdhb,IscU,1
Pdhb,jef,1
Pdhb,kcc,1
Pdhb,kdn,1
Pdhb,Idh3a,1
Pdhb,Fum1,1
Pdhb,Pdha,1
Pdhb,l(2)k09913,1
Pdhb,l(3)87Df,1
Pdhb,levy,1
Pdhb,MagR,1
Pdhb,Mdh1,1
Pdhb,mEFTu1,1
Pdhb,Men-b,1
Pdhb,MESK2,1
Pdhb,mge,1
Pdhb,Mitofilin,1
Pdhb,Mlf,1
Pdhb,Mob2,1
Pdhb,Mpcp2,1
Pdhb,mRpL14,1
Pdhb,mRpL16,1
Pdhb,mRpL17,1
Pdhb,mRpL18,1
Pdhb,mRpL23,1
Pdhb,mRpL24,1
Pdhb,mRpL27,1
Pdhb,mRpL28,1
Pdhb,mRpL35,1
Pdhb,mRpL36,1
Pdhb,mRpL41,1
Pdhb,mRpL47,1
Pdhb,mRpL55,1
Pdhb,mRpS10,1
Pdhb,mRpS14,1
Pdhb,mRpS18C,1
Pdhb,mRpS25,1
Pdhb,mRpS33,1
Pdhb,muc,1
Pdhb,ND-13A,1
Pdhb,ND-13B,1
Pdhb,ND-15,1
Pdhb,ND-18,1
Pdhb,ND-19,1
Pdhb,ND-20,1
Pdhb,ND-23,1
Pdhb,ND-24,1
Pdhb,ND-30,1
Pdhb,ND-39,1
Pdhb,ND-42,1
Pdhb,ND-49,1
Pdhb,ND-51,1
Pdhb,ND-75,1
Pdhb,ND-ACP,1
Pdhb,ND-ASHI,1
Pdhb,ND-B12,1
Pdhb,ND-B14,1
Pdhb,ND-B14.5A,1
Pdhb,ND-B14.5B,1
Pdhb,ND-B14.7,1
Pdhb,ND-B15,1
Pdhb,ND-B16.6,1
Pdhb,ND-B17,1
Pdhb,ND-B17.2,1
Pdhb,ND-B18,1
Pdhb,ND-B22,1
Pdhb,ND-MLRQ,1
Pdhb,ND-MWFE,1
Pdhb,ND-PDSW,1
Pdhb,ND-SGDH,1
Pdhb,Neb-cGP,1
Pdhb,Nmnat,1
Pdhb,NP15.6,1
Pdhb,nrv3,1
Pdhb,nSyb,1
Pdhb,ox,1
Pdhb,P5CDh1,1
Pdhb,P5cr,1
Pdhb,Pect,1
Pdhb,Pex19,1
Pdhb,Pgi,1
Pdhb,Pgk,1
Pdhb,Pglym78,1
Pdhb,Phb2,1
Pdhb,porin,1
Pdhb,PPP1R15,1
Pdhb,prel,1
Pdhb,Prx3,1
Pdhb,PyK,1
Pdhb,QIL1,1
Pdhb,Rab18,1
Pdhb,Rab3,1
Pdhb,RabX4,1
Pdhb,RFeSP,1
Pdhb,RNASEK,1
Pdhb,roh,1
Pdhb,Rop,1
Pdhb,lncRNA:roX1,1
Pdhb,RpL24-like,1
Pdhb,Sap47,1
Pdhb,Scsalpha1,1
Pdhb,SdhA,1
Pdhb,SdhB,1
Pdhb,SdhC,1
Pdhb,SdhD,1
Pdhb,sesB,1
Pdhb,Sirup,1
Pdhb,ScsbetaA,1
Pdhb,slmo,1
Pdhb,Sod1,1
Pdhb,Sod2,1
Pdhb,spen,1
Pdhb,Ssadh,1
Pdhb,stmA,1
Pdhb,Syx6,1
Pdhb,Tim17b,1
Pdhb,Tim23,1
Pdhb,Tim8,1
Pdhb,tko,1
Pdhb,TM4SF,1
Pdhb,Tom20,1
Pdhb,Tom40,1
Pdhb,Tom7,1
Pdhb,Tpi,1
Pdhb,Trx-2,1
Pdhb,Tsp42Ej,1
Pdhb,Urod,1
Pdhb,UQCR-11,1
Pdhb,UQCR-14,1
Pdhb,UQCR-6.4,1
Pdhb,UQCR-C1,1
Pdhb,UQCR-C2,1
Pdhb,UQCR-Q,1
Pdhb,veli,1
Pdhb,Vha13,1
Pdhb,Vha14-1,1
Pdhb,Vha16-1,1
Pdhb,Vha36-1,1
Pdhb,Vha44,1
Pdhb,Vha55,1
Pdhb,Vha68-1,1
Pdhb,VhaAC39-1,1
Pdhb,VhaSFD,1
CG11975,veli,1
CG12004,CG1265,1
CG12004,CG14767,1
CG12004,CG15772,1
CG12004,CG31140,1
CG12004,CG3703,1
CG12004,CG42361,1
CG12004,CG43324,1
CG12004,sordd1,1
CG12004,CG9919,1
CG12004,Gbeta5,1
CG12004,Gycalpha99B,1
CG12004,NUCB1,1
CG12004,P5cr,1
CG12004,Pcd,1
CG12004,Pgi,1
CG12004,Pis,1
CG12004,Pka-R1,1
CG12004,Pp2A-29B,1
CG12004,Rab3,1
CG12004,robl,1
CG12004,TfIIA-S,1
CG12004,veli,1
CG12004,Vha36-1,1
CG12025,CG31140,1
CG12025,futsch,1
CG12025,miple1,1
CG12038,CG2852,1
CG12038,CG42361,1
CG12038,CG43324,1
CG12038,Lrp4,1
CG12038,CtsB,1
CG12038,Df31,1
CG12038,dpr19,1
CG12038,eEF5,1
CG12038,GABPI,1
CG12038,miple1,1
CG12038,Pal2,1
CG12038,Rab26,1
CG12071,CG42361,1
CG12071,CG4577,1
CG12071,nAChRalpha6,1
CG12071,Syt1,1
CG12084,COX4,1
CG12084,Fie,1
CG12091,CG1265,1
CG12091,CG12822,1
CG12091,CG14757,1
CG12091,Coa8,1
CG12091,Ypel,1
CG12091,CG2017,1
CG12091,CG31808,1
CG12091,CG32267,1
CG12091,CG32278,1
CG12091,CG33199,1
CG12091,CG34132,1
CG12091,CG42392,1
CG12091,CG44242,1
CG12091,Chchd2,1
CG12091,CG5028,1
CG12091,Mic26-27,1
CG12091,CG6329,1
CG12091,CG6330,1
CG12091,CG6523,1
CG12091,Prps,1
CG12091,CG6878,1
CG12091,CG7407,1
CG12091,CG7430,1
CG12091,CG7506,1
CG12091,CG7582,1
CG12091,CG7630,1
CG12091,CG7781,1
CG12091,CG7920,1
CG12091,CG8187,1
CG12091,CG9034,1
CG12091,Cox17,1
CG12091,CG9921,1
CG12091,Chchd3,1
CG12091,Cisd2,1
CG12091,comt,1
CG12091,COX4,1
CG12091,COX5A,1
CG12091,COX5B,1
CG12091,COX6B,1
CG12091,COX7A,1
CG12091,COX7C,1
CG12091,COX8,1
CG12091,Cyt-c-p,1
CG12091,Dic1,1
CG12091,dj-1beta,1
CG12091,Droj2,1
CG12091,elm,1
CG12091,EMRE,1
CG12091,Eno,1
CG12091,Fie,1
CG12091,gammaSnap1,1
CG12091,Gapdh1,1
CG12091,Gapdh2,1
CG12091,Glut4EF,1
CG12091,Gpdh1,1
CG12091,Grx1,1
CG12091,Gs1,1
CG12091,Gs1l,1
CG12091,Hsc70-5,1
CG12091,Idh3b,1
CG12091,igl,1
CG12091,kdn,1
CG12091,Idh3a,1
CG12091,Pdha,1
CG12091,levy,1
CG12091,MagR,1
CG12091,mEFTu1,1
CG12091,Mitofilin,1
CG12091,Mpcp2,1
CG12091,mRpL12,1
CG12091,mRpL17,1
CG12091,mRpL24,1
CG12091,mRpL28,1
CG12091,mRpL41,1
CG12091,mRpL47,1
CG12091,mRpS14,1
CG12091,mRpS33,1
CG12091,ND-13A,1
CG12091,ND-13B,1
CG12091,ND-15,1
CG12091,ND-18,1
CG12091,ND-19,1
CG12091,ND-20,1
CG12091,ND-23,1
CG12091,ND-24,1
CG12091,ND-30,1
CG12091,ND-42,1
CG12091,ND-49,1
CG12091,ND-51,1
CG12091,ND-ACP,1
CG12091,ND-ASHI,1
CG12091,ND-B14,1
CG12091,ND-B14.5A,1
CG12091,ND-B14.5B,1
CG12091,ND-B14.7,1
CG12091,ND-B15,1
CG12091,ND-B17,1
CG12091,ND-B17.2,1
CG12091,ND-B18,1
CG12091,ND-B22,1
CG12091,ND-PDSW,1
CG12091,Neb-cGP,1
CG12091,NP15.6,1
CG12091,nrv3,1
CG12091,Obp44a,1
CG12091,ox,1
CG12091,P5cr,1
CG12091,Pex19,1
CG12091,Pgi,1
CG12091,Pgk,1
CG12091,Pglym78,1
CG12091,porin,1
CG12091,PyK,1
CG12091,QIL1,1
CG12091,RFeSP,1
CG12091,RNASEK,1
CG12091,roh,1
CG12091,Rop,1
CG12091,lncRNA:roX1,1
CG12091,Scsalpha1,1
CG12091,SdhC,1
CG12091,SdhD,1
CG12091,sesB,1
CG12091,shi,1
CG12091,Sirup,1
CG12091,ScsbetaA,1
CG12091,stmA,1
CG12091,Tina-1,1
CG12091,Tom20,1
CG12091,Tom7,1
CG12091,Tpi,1
CG12091,Trx-2,1
CG12091,Tsp42Ej,1
CG12091,Ufd1,1
CG12091,unc-13,1
CG12091,Urod,1
CG12091,UQCR-14,1
CG12091,UQCR-C1,1
CG12091,UQCR-C2,1
CG12091,UQCR-Q,1
CG12091,veli,1
CG12091,Vha13,1
CG12091,Vha14-1,1
CG12091,Vha16-1,1
CG12091,Vha36-1,1
CG12091,Vha44,1
CG12091,Vha55,1
CG12091,Vha68-1,1
CG12091,VhaAC39-1,1
CG12091,VhaPPA1-1,1
CG12091,VhaSFD,1
CG12091,vih,1
CG12194,CG1909,1
CG12194,CG30172,1
CG12194,CG31140,1
CG12194,CG31221,1
CG12194,CG32485,1
CG12194,CG3257,1
CG12194,CG42361,1
CG12194,CG43324,1
